item_id,file_type,language,is_restricted,ocr_text_extracted,collection_id,subject_tags,file_size_mb,num_pages_or_frames,content_length_tokens,access_count_30d,duration_seconds,upload_year,upload_day_of_year,num_detected_objects,high_access
ITEM-0000237,text,fr,true,true,COLL-001,"machine learning,policy",15.75,226,20881,16,57.56,2019,130,1,0
ITEM-0000238,image,de,false,true,COLL-002,poster,10.82,131,12627,29,70.08,2017,285,0,0
ITEM-0000239,text,ar,false,true,COLL-012,"poster,digital preservation,thesis",17.01,140,10692,30,46.61,2021,235,0,0
ITEM-0000240,text,en,true,true,COLL-008,training material,16.82,327,21129,30,105.8,2016,355,1,0
ITEM-0000241,pdf,ar,true,true,COLL-005,training material,9.82,116,11601,15,110.15,2023,15,1,1
ITEM-0000242,pdf,ar,false,true,COLL-006,"metadata quality,policy,video lecture",17.28,389,28086,35,8.7,2021,209,1,1
ITEM-0000243,image,fr,false,true,COLL-010,digital preservation,3.9,364,1921,35,67.44,2017,184,1,0
ITEM-0000244,image,ar,false,false,COLL-008,"poster,accessibility,policy",14.71,250,23770,35,84.24,2017,15,0,0
ITEM-0000245,pdf,ar,false,true,COLL-008,"accessibility,video lecture,audio interview",3.24,213,810,28,9.34,2022,49,0,0
ITEM-0000246,text,it,false,true,COLL-013,policy,15.85,274,17646,28,0.15,2016,317,1,1
ITEM-0000247,pdf,en,false,true,COLL-004,video lecture,15.88,165,27516,23,78.12,2020,23,0,0
ITEM-0000248,image,it,false,true,COLL-006,"metadata quality,digital preservation,machine learning",3.82,330,253,17,19.31,2018,289,0,0
ITEM-0000249,text,zh,false,true,COLL-019,"policy,digital preservation,machine learning",2.47,333,938,11,116.93,2022,149,1,0
ITEM-0000250,pdf,en,false,true,COLL-003,"accessibility,audio interview",7.54,370,26693,18,10.52,2017,87,1,1
ITEM-0000251,image,fa,false,false,COLL-012,policy,15.81,185,26660,20,58.69,2022,73,0,0
ITEM-0000252,image,es,true,true,COLL-018,"poster,thesis",1.37,187,563,19,55.81,2016,255,0,0
ITEM-0000253,pdf,it,false,true,COLL-002,"poster,training material,digital preservation",11.3,264,22123,31,46.45,2021,154,1,0
ITEM-0000254,pdf,fa,true,true,COLL-007,"digital preservation,poster,audio interview",2.85,158,442,29,53.88,2016,152,0,1
ITEM-0000255,text,ar,false,true,COLL-001,"poster,linguistics,training material",6.74,94,7195,28,109.7,2021,87,1,1
ITEM-0000256,pdf,es,false,false,COLL-012,"audio interview,metadata quality",15.74,340,9856,8,49.73,2025,136,0,0
ITEM-0000257,pdf,fa,true,false,COLL-011,"thesis,machine learning,policy",13.27,138,6227,23,73.08,2019,190,1,0
ITEM-0000258,text,es,false,true,COLL-010,"policy,video lecture,audio interview",18.46,205,16071,33,44.69,2018,53,1,0
ITEM-0000259,text,it,false,false,COLL-002,"digital preservation,accessibility,audio interview",14.71,276,11158,24,77.47,2025,89,0,0
ITEM-0000260,pdf,de,false,true,COLL-015,video lecture,14.34,341,22179,17,16.28,2016,347,0,0
ITEM-0000261,pdf,en,false,true,COLL-015,policy,14.24,308,20211,13,44.2,2022,46,1,0
ITEM-0000262,text,en,false,true,COLL-007,linguistics,11.94,96,13475,16,41.31,2015,113,1,0
ITEM-0000263,image,en,false,true,COLL-006,"machine learning,thesis,audio interview",4.89,312,938,11,32.29,2024,255,0,0
ITEM-0000264,text,ar,false,true,COLL-010,"training material,poster,metadata quality",12.36,379,28244,35,36.66,2019,275,1,1
ITEM-0000265,image,es,false,true,COLL-009,"video lecture,audio interview,poster",11.9,241,26704,5,61.38,2018,127,1,0
ITEM-0000266,pdf,en,false,true,COLL-020,"linguistics,video lecture",13.29,146,14790,35,107.08,2020,293,0,0
ITEM-0000267,text,fa,false,true,COLL-019,video lecture,13.77,201,21297,28,3.05,2025,62,1,0
ITEM-0000268,text,fr,false,false,COLL-006,"accessibility,policy",14.67,293,25916,12,82.36,2020,252,1,0
ITEM-0000269,pdf,de,false,true,COLL-010,"video lecture,linguistics",2.99,143,1244,13,87.02,2022,124,1,0
ITEM-0000270,image,es,false,true,COLL-004,"metadata quality,training material,audio interview",5.58,290,8859,14,55.65,2024,262,0,0
ITEM-0000271,image,it,false,false,COLL-006,policy,8.56,152,9501,32,102.51,2019,216,1,0
ITEM-0000272,pdf,fr,false,true,COLL-003,poster,6.99,52,6900,10,37.61,2018,25,1,0
ITEM-0000273,image,de,false,false,COLL-011,"thesis,machine learning,poster",8.96,246,20643,18,48.41,2015,155,0,0
ITEM-0000274,text,zh,false,true,COLL-010,"policy,training material",12.72,209,16283,12,27.15,2016,56,0,0
ITEM-0000275,text,ar,false,true,COLL-013,thesis,12.13,118,27504,15,52.04,2025,40,1,0
ITEM-0000276,text,en,false,true,COLL-018,"machine learning,poster,linguistics",4.87,351,144,9,25.34,2016,140,0,0
ITEM-0000277,text,es,false,true,COLL-005,linguistics,13.41,109,6580,25,100.33,2019,359,1,0
ITEM-0000278,image,fr,false,false,COLL-017,"poster,accessibility,audio interview",12.79,389,8308,14,50.5,2021,359,1,0
ITEM-0000279,image,de,false,true,COLL-006,training material,2.72,152,1347,8,59.73,2024,119,1,0
ITEM-0000280,pdf,es,false,true,COLL-016,accessibility,10.18,219,20750,11,82.58,2015,12,0,1
ITEM-0000281,text,zh,false,true,COLL-006,audio interview,15.7,181,8319,7,86.83,2020,45,0,0
ITEM-0000282,pdf,en,false,true,COLL-006,"video lecture,policy",7.52,109,29200,26,37.52,2024,200,0,0
ITEM-0000283,pdf,fa,false,true,COLL-013,"policy,metadata quality,digital preservation",19.12,240,8045,13,105.42,2017,19,1,0
ITEM-0000284,image,it,false,true,COLL-006,"metadata quality,video lecture,machine learning",2.7,131,1829,27,87.17,2019,244,0,1
ITEM-0000285,text,it,true,true,COLL-011,linguistics,17.32,297,9281,33,100.62,2016,98,1,1
ITEM-0000286,image,es,false,true,COLL-016,"linguistics,metadata quality",10.73,164,23514,28,69.2,2020,301,1,0
ITEM-0000287,pdf,it,false,false,COLL-003,"video lecture,thesis",3.4,77,1355,31,67.0,2022,79,0,0
ITEM-0000288,pdf,es,false,true,COLL-015,policy,6.95,331,12297,13,6.04,2019,191,1,0
ITEM-0000289,text,fa,true,true,COLL-003,"poster,audio interview,training material",9.22,384,29419,8,117.68,2016,56,0,0
ITEM-0000290,pdf,it,false,true,COLL-020,"linguistics,video lecture",11.47,236,16169,25,80.58,2024,58,0,0
ITEM-0000291,text,zh,false,true,COLL-004,digital preservation,14.46,163,26591,8,11.69,2018,303,0,0
ITEM-0000292,image,de,false,false,COLL-013,policy,10.1,259,28644,31,86.02,2017,311,0,0
ITEM-0000293,image,es,false,true,COLL-019,"digital preservation,policy,machine learning",16.58,262,8531,11,86.01,2025,143,0,0
ITEM-0000294,image,fr,false,true,COLL-005,metadata quality,10.84,349,19182,6,66.39,2025,134,1,0
ITEM-0000295,image,de,false,false,COLL-010,"digital preservation,linguistics",13.32,246,21518,24,105.92,2021,303,1,0
ITEM-0000296,image,de,false,true,COLL-010,"video lecture,digital preservation,poster",8.55,203,21786,27,106.37,2022,359,1,0
ITEM-0000297,text,fa,false,false,COLL-018,"metadata quality,machine learning",10.33,109,28276,27,76.43,2021,112,1,0
ITEM-0000298,text,fr,false,true,COLL-005,audio interview,10.69,393,6738,5,45.7,2017,88,0,0
ITEM-0000299,image,de,false,true,COLL-008,"audio interview,machine learning,metadata quality",4.48,281,1767,22,3.88,2021,332,0,1
ITEM-0000300,image,zh,false,false,COLL-015,linguistics,8.06,210,27450,35,94.57,2015,54,0,0
ITEM-0000301,image,de,false,true,COLL-003,digital preservation,14.24,329,24280,25,44.13,2023,258,0,0
ITEM-0000302,pdf,zh,true,true,COLL-005,digital preservation,14.83,192,19041,8,45.26,2016,168,1,0
ITEM-0000303,image,ar,true,true,COLL-017,digital preservation,18.61,365,25492,24,6.1,2020,184,1,0
ITEM-0000304,text,de,false,true,COLL-011,"audio interview,thesis",10.65,328,18629,30,60.62,2016,12,1,0
ITEM-0000305,image,ar,false,false,COLL-020,"thesis,machine learning,video lecture",19.03,382,23393,24,63.66,2016,105,0,0
ITEM-0000306,image,ar,false,true,COLL-016,audio interview,7.94,181,17644,30,113.4,2015,102,1,0
ITEM-0000307,image,en,false,true,COLL-007,"metadata quality,accessibility,thesis",18.02,99,7698,11,38.44,2025,264,0,0
ITEM-0000308,image,fr,true,true,COLL-002,accessibility,10.99,272,29293,27,105.44,2023,138,0,1
ITEM-0000309,text,fa,false,true,COLL-014,"machine learning,metadata quality",1.56,344,244,30,30.23,2025,79,0,0
ITEM-0000310,image,en,false,true,COLL-017,audio interview,13.63,366,28602,22,0.71,2023,175,0,0
ITEM-0000311,image,en,false,true,COLL-005,"metadata quality,training material,audio interview",15.84,274,14224,14,72.79,2019,158,1,0
ITEM-0000312,pdf,fr,false,true,COLL-020,"training material,linguistics",19.22,381,28898,9,35.77,2025,269,1,0
ITEM-0000313,image,fr,false,true,COLL-009,accessibility,18.97,226,29295,14,25.21,2019,230,0,0
ITEM-0000314,image,es,false,true,COLL-004,poster,4.04,331,211,30,68.08,2022,84,1,0
ITEM-0000315,text,es,false,true,COLL-015,"poster,audio interview",10.0,385,26997,15,42.86,2016,45,0,0
ITEM-0000316,pdf,ar,false,true,COLL-014,"video lecture,digital preservation",14.02,211,16943,9,67.87,2016,326,1,0
ITEM-0000317,text,it,false,true,COLL-020,audio interview,13.75,278,20166,15,105.35,2023,252,1,0
ITEM-0000318,pdf,en,false,true,COLL-019,"metadata quality,poster,thesis",17.24,184,11436,9,106.96,2023,58,0,0
ITEM-0000319,text,de,false,true,COLL-010,policy,18.17,291,22684,22,31.27,2019,38,0,0
ITEM-0000320,image,fr,false,true,COLL-006,poster,10.27,55,21455,7,47.61,2024,187,0,0
ITEM-0000321,pdf,it,false,true,COLL-008,linguistics,19.0,297,9790,26,104.66,2015,166,1,0
ITEM-0000322,pdf,en,false,true,COLL-017,"audio interview,linguistics,training material",4.53,290,894,34,94.98,2024,324,1,0
ITEM-0000323,text,fa,false,true,COLL-013,"video lecture,policy",11.62,350,16970,17,78.44,2020,291,0,0
ITEM-0000324,pdf,es,false,true,COLL-005,digital preservation,15.96,121,21444,33,72.51,2016,314,1,0
ITEM-0000325,text,es,false,true,COLL-007,"digital preservation,metadata quality,machine learning",7.56,167,26663,27,98.03,2024,36,1,0
ITEM-0000326,image,fr,true,true,COLL-006,"metadata quality,poster,machine learning",5.25,118,10279,9,68.82,2024,362,0,0
ITEM-0000327,image,it,false,true,COLL-014,"digital preservation,poster,linguistics",17.63,93,14288,28,79.41,2020,14,0,0
ITEM-0000328,image,es,false,true,COLL-004,thesis,12.65,225,28730,21,31.74,2021,252,1,0
ITEM-0000329,text,en,false,true,COLL-004,policy,10.69,126,18755,34,60.52,2016,362,0,0
ITEM-0000330,text,ar,false,true,COLL-014,policy,13.36,397,5039,33,72.42,2020,313,1,1
ITEM-0000331,pdf,zh,false,true,COLL-003,"poster,training material",15.9,344,29293,17,42.06,2019,282,0,0
ITEM-0000332,pdf,fa,false,true,COLL-011,"video lecture,accessibility",8.47,53,29367,11,0.66,2020,303,0,0
ITEM-0000333,text,zh,false,true,COLL-007,"training material,linguistics",3.52,324,635,25,70.24,2021,121,1,0
ITEM-0000334,text,fa,false,false,COLL-004,"thesis,policy,digital preservation",9.91,179,20851,16,67.09,2021,175,1,0
ITEM-0000335,text,en,false,true,COLL-016,"metadata quality,accessibility,poster",2.46,331,793,21,48.07,2016,294,0,0
ITEM-0000336,image,zh,false,true,COLL-006,"policy,linguistics,machine learning",5.63,246,6237,16,9.6,2021,323,1,0
ITEM-0000337,image,de,false,true,COLL-012,linguistics,4.43,196,1161,26,111.69,2015,138,0,0
ITEM-0000338,text,fa,false,true,COLL-003,training material,0.51,254,665,10,10.42,2022,186,1,1
ITEM-0000339,text,de,false,true,COLL-013,"machine learning,audio interview,digital preservation",6.05,228,24101,31,67.09,2025,293,1,0
ITEM-0000340,pdf,zh,false,true,COLL-019,"policy,metadata quality",8.44,200,21487,8,67.04,2025,226,1,0
ITEM-0000341,image,en,false,true,COLL-013,"thesis,linguistics,video lecture",11.48,284,16130,29,29.19,2025,20,1,0
ITEM-0000342,pdf,fa,false,true,COLL-003,"digital preservation,policy,video lecture",8.54,184,5318,16,61.98,2018,81,0,0
ITEM-0000343,image,de,false,true,COLL-009,thesis,7.39,399,10989,33,68.85,2020,218,0,1
ITEM-0000344,pdf,it,false,true,COLL-018,policy,4.45,129,829,12,100.36,2016,127,0,0
ITEM-0000345,image,zh,false,true,COLL-005,training material,7.74,190,23825,15,59.08,2017,19,1,0
ITEM-0000346,image,fr,false,true,COLL-017,"video lecture,machine learning",16.09,307,6067,20,112.76,2019,152,1,1
ITEM-0000347,text,fr,false,true,COLL-016,"video lecture,linguistics,digital preservation",0.73,216,306,11,45.53,2021,318,1,0
ITEM-0000348,text,zh,false,true,COLL-019,"thesis,accessibility,audio interview",10.23,240,29647,11,50.29,2024,213,1,0
ITEM-0000349,image,fr,false,true,COLL-014,"digital preservation,training material",16.18,150,17480,22,51.87,2023,355,0,1
ITEM-0000350,pdf,fr,true,true,COLL-016,"accessibility,policy,video lecture",10.91,178,14831,15,94.24,2019,171,0,0
ITEM-0000351,pdf,ar,false,false,COLL-007,"poster,training material,digital preservation",5.57,226,13444,16,67.24,2019,226,0,0
ITEM-0000352,image,it,false,true,COLL-010,"linguistics,digital preservation",19.6,311,27059,14,42.61,2023,252,1,1
ITEM-0000353,pdf,es,false,true,COLL-011,"audio interview,linguistics,metadata quality",17.43,265,16055,25,96.93,2024,191,1,0
ITEM-0000354,pdf,fr,false,true,COLL-008,"audio interview,accessibility,thesis",5.79,350,16900,19,93.72,2019,235,1,0
ITEM-0000355,text,es,false,true,COLL-003,"metadata quality,audio interview,thesis",3.75,292,1899,8,11.47,2015,108,0,0
ITEM-0000356,pdf,ar,false,true,COLL-016,"training material,audio interview",5.32,117,9142,14,53.18,2015,118,0,0
ITEM-0000357,image,it,false,true,COLL-019,"training material,linguistics",11.2,326,27859,9,116.35,2021,229,0,1
ITEM-0000358,text,fa,false,true,COLL-001,"digital preservation,video lecture,audio interview",6.54,95,12442,16,57.8,2018,166,1,0
ITEM-0000359,text,zh,false,true,COLL-018,"thesis,metadata quality",9.65,294,21119,5,82.53,2015,38,1,1
ITEM-0000360,text,de,false,true,COLL-008,"poster,audio interview,linguistics",17.7,380,10350,18,47.37,2024,107,1,0
ITEM-0000361,pdf,zh,false,true,COLL-015,"poster,policy",13.14,146,18530,22,97.06,2017,17,0,0
ITEM-0000362,text,zh,false,true,COLL-001,accessibility,4.16,61,1195,5,18.26,2016,54,0,0
ITEM-0000363,text,en,false,true,COLL-005,audio interview,3.44,209,960,20,26.06,2019,61,1,0
ITEM-0000364,text,en,false,true,COLL-008,"policy,thesis",15.63,148,10950,7,65.18,2024,61,1,0
ITEM-0000365,text,zh,false,true,COLL-002,"training material,linguistics,accessibility",14.88,98,29095,6,23.9,2020,111,0,0
ITEM-0000366,pdf,fa,false,true,COLL-009,"accessibility,metadata quality,thesis",5.44,76,16810,25,35.86,2016,98,0,1
ITEM-0000367,pdf,de,false,true,COLL-020,"linguistics,machine learning",0.67,293,1514,6,69.73,2019,61,0,0
ITEM-0000368,pdf,ar,false,true,COLL-012,"thesis,machine learning",1.67,104,1198,25,18.47,2020,173,0,0
ITEM-0000369,text,zh,false,true,COLL-019,training material,13.94,70,13214,16,86.93,2022,338,1,0
ITEM-0000370,image,fr,false,true,COLL-018,"policy,machine learning",7.28,333,24617,28,56.21,2015,283,0,1
ITEM-0000371,image,de,false,true,COLL-018,"thesis,training material",15.63,59,11079,21,45.49,2023,257,1,0
ITEM-0000372,image,ar,false,true,COLL-003,digital preservation,13.82,194,25088,29,66.18,2019,218,1,0
ITEM-0000373,image,fa,false,true,COLL-019,"machine learning,video lecture",3.98,148,1094,6,24.25,2015,131,0,1
ITEM-0000374,pdf,it,false,true,COLL-018,"metadata quality,video lecture,machine learning",4.8,156,1986,27,8.5,2025,150,1,0
ITEM-0000375,pdf,es,false,true,COLL-013,thesis,16.56,86,29061,13,63.48,2015,320,1,0
ITEM-0000376,pdf,ar,false,true,COLL-014,digital preservation,10.76,335,10862,12,68.4,2023,135,1,0
ITEM-0000377,image,it,false,false,COLL-018,"video lecture,metadata quality",15.95,386,16059,22,48.19,2020,361,0,0
ITEM-0000378,image,de,false,true,COLL-009,"policy,linguistics",15.4,361,15598,18,99.14,2021,115,0,0
ITEM-0000379,pdf,zh,true,false,COLL-007,"machine learning,audio interview",19.22,355,14321,5,87.16,2020,295,0,0
ITEM-0000380,text,ar,false,true,COLL-019,thesis,18.42,129,23730,21,66.76,2015,155,0,1
ITEM-0000381,pdf,ar,false,true,COLL-019,poster,5.5,341,18100,14,11.03,2023,86,0,0
ITEM-0000382,pdf,ar,false,true,COLL-014,thesis,13.02,245,23883,6,87.69,2023,274,0,0
ITEM-0000383,text,en,false,true,COLL-011,"thesis,digital preservation,machine learning",15.08,374,5374,32,72.28,2015,222,1,0
ITEM-0000384,text,zh,false,true,COLL-011,policy,13.64,354,29669,17,116.52,2017,179,0,0
ITEM-0000385,text,fr,false,true,COLL-007,"metadata quality,poster",11.64,93,13603,6,65.78,2020,230,1,0
ITEM-0000386,text,fa,false,false,COLL-003,linguistics,4.32,176,1173,24,119.65,2015,294,0,1
ITEM-0000387,text,fr,false,true,COLL-015,"digital preservation,policy,machine learning",8.56,226,15509,16,41.8,2023,231,0,0
ITEM-0000388,image,en,false,true,COLL-005,"machine learning,video lecture",18.52,129,17249,12,23.96,2016,96,0,0
ITEM-0000389,image,de,false,true,COLL-009,"policy,poster,digital preservation",14.03,61,20439,8,36.61,2017,126,1,1
ITEM-0000390,pdf,en,false,true,COLL-020,"machine learning,policy",14.05,389,24103,26,2.21,2017,316,0,0
ITEM-0000391,pdf,en,false,false,COLL-013,metadata quality,13.27,188,26639,5,7.99,2024,254,1,0
ITEM-0000392,pdf,it,false,true,COLL-002,training material,10.42,298,15336,27,11.95,2017,33,0,0
ITEM-0000393,text,ar,false,true,COLL-017,"machine learning,audio interview",6.45,59,10144,20,47.21,2022,246,1,0
ITEM-0000394,pdf,ar,false,true,COLL-003,"metadata quality,training material,thesis",17.63,334,5965,33,119.99,2017,193,1,0
ITEM-0000395,image,fr,false,true,COLL-018,"thesis,digital preservation,audio interview",8.64,359,15236,23,18.33,2020,14,1,0
ITEM-0000396,image,fr,false,true,COLL-004,video lecture,13.93,270,9431,33,62.86,2022,131,0,0
ITEM-0000397,text,zh,false,true,COLL-005,machine learning,16.87,261,15442,9,87.25,2018,147,1,0
ITEM-0000398,pdf,de,false,true,COLL-016,training material,15.37,340,24844,24,74.03,2021,251,0,0
ITEM-0000399,text,fr,false,true,COLL-014,audio interview,17.0,144,17253,20,85.44,2020,187,1,0
ITEM-0000400,text,it,false,false,COLL-008,"metadata quality,machine learning",19.03,154,11646,12,89.08,2016,361,0,0
ITEM-0000401,pdf,it,false,false,COLL-008,"training material,metadata quality,machine learning",12.35,251,15253,31,45.64,2020,307,0,0
ITEM-0000402,text,zh,false,true,COLL-006,"audio interview,poster",11.38,147,6615,21,91.82,2019,340,1,0
ITEM-0000403,image,es,false,true,COLL-018,metadata quality,18.42,287,9660,27,62.04,2016,6,1,0
ITEM-0000404,text,es,false,true,COLL-006,"accessibility,linguistics,poster",8.56,352,19866,19,2.99,2024,328,0,0
ITEM-0000405,image,fa,true,true,COLL-011,"linguistics,digital preservation,poster",14.27,246,22164,25,43.55,2019,91,0,0
ITEM-0000406,image,it,false,true,COLL-005,machine learning,17.44,264,6681,10,92.3,2018,172,1,0
ITEM-0000407,text,de,false,true,COLL-015,"policy,accessibility",12.64,305,21306,13,1.46,2021,299,0,0
ITEM-0000408,pdf,fr,true,true,COLL-005,linguistics,12.22,192,22935,5,29.37,2015,201,0,0
ITEM-0000409,pdf,fr,false,true,COLL-020,"training material,digital preservation,policy",11.77,75,7873,24,35.81,2019,247,0,0
ITEM-0000410,text,es,false,true,COLL-003,"policy,digital preservation",15.11,203,8051,16,111.78,2019,49,1,0
ITEM-0000411,pdf,en,false,true,COLL-017,policy,2.88,261,1179,32,32.93,2022,294,0,1
ITEM-0000412,text,zh,false,false,COLL-012,poster,14.62,197,28160,24,112.07,2021,302,1,0
ITEM-0000413,image,de,false,false,COLL-001,machine learning,11.47,302,21309,21,87.5,2024,333,0,1
ITEM-0000414,pdf,ar,false,true,COLL-007,linguistics,9.57,365,11793,30,14.15,2019,235,1,1
ITEM-0000415,image,ar,false,true,COLL-011,"metadata quality,poster",4.42,207,238,14,30.53,2020,250,1,0
ITEM-0000416,image,it,false,true,COLL-005,"digital preservation,policy",12.51,219,11357,5,99.85,2025,125,1,0
ITEM-0000417,image,zh,false,true,COLL-018,"machine learning,thesis,video lecture",17.9,261,20154,22,107.51,2024,134,0,1
ITEM-0000418,pdf,ar,false,true,COLL-006,"poster,metadata quality,digital preservation",16.09,126,7169,33,95.49,2024,157,1,1
